,file_name,caption_num,caption,abstract_captions
591,IMPACT_DISHWASHER_HIT_JUNK_DEBRIS_JACKMENHORN_01.wav,caption_1,a few gunshots are being fired at the firing range.,"[['Gunshots at a firing range.', 'Target shooting with firearms.', 'Loud echoes from gun firing.'], ['Hammering noise multiple times.', 'Firearm activity at a range.', 'Shooting practice with echoing sounds.']]"
592,Stove_Top(Gas)_1-2.wav,caption_1,a gas pilot is being turned on and lit repeatedly.,"[['Gas pilot ignition process.', 'Adjusting a gas appliance.', 'Indoor gas appliance operation.'], ['Repeated gas pilot ignition.', 'Turning a knob for steam release.', 'Manipulating a gas home appliance.']]"
593,Chalk_on_Pavement.wav,caption_1,a person is writing on a chalkboard in a classroom.,"[['Person writing in a classroom setting.', 'Chalkboard writing with background chatter.', 'Educational environment with writing sounds.'], ['Teacher using chalk on a chalkboard.', 'Squeaky chalk writing in a classroom.', 'Chalk sound and people talking in a learning space.']]"
594,circulation.wav,caption_1,a car with a siren suddenly sounds for a brief moment as the engine speeds up and moves away.,"[['Siren sounds from a car as it speeds up.', 'Emergency vehicle accelerates with siren on.', 'Siren and engine sounds in traffic.'], ['A car with a briefly activated siren.', 'Vehicle with siren moving in traffic.', 'Emergency vehicle among other vehicles.']]"
595,DC_Metro_-_Interior_2.wav,caption_1,a locomotive is moving down railroad tracks and a person is talking nearby.,"[['Train moving on tracks with nearby conversation.', 'Locomotive in motion and an announcement.', 'Railway transportation and human speech.'], ['Train movement and someone speaking.', 'Locomotive braking and an announcement.', 'Railroad travel and nearby talking.']]"
596,"coastal_road_on_the_beach,_scooter,_motorcycle,_car.wav",caption_1,a helicopter buzzes around a busy highway and makes sounds.,"[['Helicopter sounds over a busy highway.', 'Aerial vehicle above traffic.', 'Highway soundscape.'], ['Vehicles driving by an intersection.', 'Cars and motorbikes passing.', 'Busy street ambience.']]"
597,fritura.wav,caption_1,bacon sizzles in a frying pan on the stove as it cooks.,"[['Sizzling sound from cooking food.', 'Frying food in a pan.', 'Cooking process with sizzling.'], ['Bacon frying in a pan.', 'Food being fried with a sizzling sound.', 'Rice sizzling in a skillet.']]"
598,crackles.wav,caption_1,a metal detector chirps and beeps as it picks up a signal.,"[['Metal detector beeping for signals.', 'Electronic interference beeping.', 'Guns firing at a range.'], ['Detection device making noise.', 'Inconsistent electronic beeps.', 'Shooting activity at a range.']]"
599,Newspaper.wav,caption_1,a newspaper that is being read then folded up.,"[['Person handling papers.', 'Reading and folding a material.', 'Office tasks being performed.'], ['Paper shuffling and moving.', 'Manipulating pages on a surface.', 'Performing actions with papers.']]"
600,crumpleTissuePaper.wav,caption_1,a plastic bag that is being crumpled up.,"[['Crumpling plastic material.', 'Handling plastic wrapping.', 'Plastic packaging manipulation.'], ['Manipulating plastic bag.', 'Crinkling plastic packaging.', 'Interacting with plastic objects in a bag.']]"
601,Volleyball_game_and_crowd.wav,caption_1,"a basketball team is playing with mostly girls, a ball is bouncing, then people scream happily.","[['Basketball game with cheering and a whistle.', 'Girls playing a ball game with happy screams.', 'Students playing basketball with cheering spectators.'], ['Ball game with cheering and a referee whistle.', 'Young players in a basketball game with cheers.', 'Basketball match with cheering and a whistle sound.']]"
602,snowshoe_steps_01.wav,caption_1,heavy boots walking through the snow and slush.,"[['Boots walking through snow and slush.', 'Footsteps in snowy conditions.', 'Walking on a rough surface.'], ['Heavy boots shuffling in slushy snow.', 'Footsteps on gravel.', 'Person walking on pebbles.']]"
603,toy.wav,caption_1,a roll back and wind up toy motorcycle is being revved up.,"[['Winding up a toy motorcycle.', 'Grinding coffee beans.', 'Starting a gas lawnmower.'], ['Revving up a toy motorbike.', 'Coffee grinder in action.', 'Pulling the lawnmower cord.']]"
604,THE_RATT12_1.wav,caption_1,a man is speaking in the foreground and more voices are talking briefly.,"[['A man conversing with background voices.', 'Foreground speech with additional dialogues.', 'Verbal interaction with surrounding sounds.'], ['A person talking with background noise.', 'Speech accompanied by other voices.', 'Conversation amidst various sounds.']]"
605,street_corner.wav,caption_1,a fast moving vehicle zips by while a slow vehicle sputters about.,"[['Fast and slow vehicles on a road.', 'Diverse engine noises during traffic.', 'Different vehicles in motion.'], ['Varying vehicle speeds and engine sounds.', 'Distinct car engine noises passing by.', 'Traffic with diverse car sounds.']]"
606,Lednice-Dvere-cut.wav,caption_1,an echoed tap and then jiggling of a door knob in a silent room.,"[['Door knob jiggling in a quiet room.', 'Metal objects clanking in a drawer.', 'Echo and noise in a silent space.'], ['Doorknob shaking with an echo.', 'Struggling with a drawer and metal items.', 'Ambient noise in a room.']]"
607,Pickup_up_and_setting_down_a_drinking_glass_on_linolium_countertop.wav,caption_1,a person picks up a glass and sets it back on counter several times.,"[['Organizing kitchenware on a counter.', 'Kitchen items being arranged on a table.', 'Handling kitchen utensils.'], ['Glass being picked up and placed back.', 'Cups being placed on a table.', 'Repeatedly handling a glass.']]"
608,Vocoded_death_threat.wav,caption_1,multiple airplanes are practicing their flight patterns over our house.,"[['Airplanes practicing flight patterns overhead.', 'Aircrafts flying above a house.', 'Multiple airplanes flying in the sky.'], ['Car engines recorded with reverb.', 'Two cars passing quickly on the freeway.', 'Fast-moving vehicles on the highway.']]"
609,underwater_ambience.wav,caption_1,a bubbling and gurgling that is happening underwater.,"[['Underwater bubbling sounds.', 'Objects falling and making noise.', 'Aquatic activity and movement.'], ['Submerged gurgling noises.', 'Trash items tumbling down.', 'Scuba diving or filling a tub.']]"
610,Tumbling_stream_in_mountain_forest_(winter).wav,caption_1,"running water flows into a pool, small and large splashes alternating as time goes on.","[['Water flowing into a pool with splashes.', 'Flowing water creating varying splashes.', 'Stream of water rushing over a surface.'], ['Water movement causing splashing sounds.', 'Fluid motion with splashes.', 'Continuous water flow and bubbles.']]"
611,HWY-I90.wav,caption_1,a flag is flapping in the wind near a stream of heavy traffic.,"[['Flag flapping near busy traffic.', 'Vehicles moving on an uneven road.', 'Tire thumps and traffic sounds.'], ['Flag and traffic ambiance.', 'Thumping tires on the street.', 'Busy road and flag sounds.']]"
612,Streaming.wav,caption_1,"a stream flows, making a rapid babbling noise.","[['Flowing stream sounds.', 'Babbling water over rocks.', 'Trickling water in a creek.'], ['Stream audio.', 'Rapid water movement.', 'Running water sounds.']]"
613,00294_harvest_festival_rumour_1.wav,caption_1,a group of people speaks to each other while other conversations are being held nearby.,"[['People conversing with loudspeaker announcement.', 'Crowded area with multiple conversations.', 'Public gathering with an announcer.'], ['Group communication accompanied by loudspeaker speech.', 'Crowd talking while a man speaks over a tannoy.', 'Background voices during a public announcement.']]"
614,FootSteps_SNW.wav,caption_1,a person is using a shovel to dig up piles of fresh winter snow.,"[['Shoveling snow and walking in it.', 'Footsteps in snow with varying pace.', 'Movement in winter snow.'], ['Digging and walking through fresh snow.', 'Changing speed while walking in snow.', 'Alternating pace in snowy conditions.']]"
615,02_Winchester_street_1.wav,caption_1,a heavy vehicle and other vehicles are driving near by.,"[['Heavy vehicles driving nearby.', 'Noisy engine vehicle approaching.', 'Vehicles in motion.'], ['Large truck parks after driving.', 'Diesel vehicle turning off engine.', 'Internal combustion vehicle slows down.']]"
616,Waves_on_Bamburgh_Beach.wav,caption_1,ocean waves that are washing up the shore then back into the ocean.,"[['Ocean waves hitting the shore.', 'Waves crashing on a beach.', 'Seashore ambiance.'], ['Sea waves touching shoreline.', 'Beach waves interaction.', 'Coastal sounds.']]"
617,0605door.wav,caption_1,a door is opened and a person closes it several times.,"[['A door being opened and closed repeatedly.', 'Multiple door openings and closings.', 'Repetitive door actions.'], ['A person interacting with a self-shutting door.', 'Working with a cabinet door that keeps closing.', 'Dealing with a self-closing cabinet door.']]"
618,07-Bakken_Outside-Musichall.wav,caption_1,"a band is playing while its lead singer is singing, amid people closely talking to one another.","[['Band performance with lead singer and background chatter.', 'Musical event with audience conversations.', 'Live music and socializing.'], ['Singing and instruments with people talking.', 'Vocal performance amidst discussions.', 'Group communication during a musical act.']]"
619,Submarine_Diesel_Engine_002.wav,caption_1,airplane on tarmac is ready for take off.,"[['Airplane preparing for take off.', 'Aircraft on runway ready to depart.', 'Airplane on tarmac awaiting departure.'], ['Plane positioned for take off.', 'Airplane getting ready to fly.', 'Aircraft waiting for clearance.']]"
620,071616_Metal_lid_drops.wav,caption_1,"a light, metal object is repeatedly being picked up and dropped onto another hard surface.","[['Metal object being picked up and dropped.', 'Coins tossed into a tin can.', 'Kitchen pans being banged.'], ['Hard surface interaction with a light metal object.', 'Person tossing coins in a container.', 'Clanging pans in a kitchen.']]"
621,0804_094043_metal_grinding_or_drilling_30secs.wav,caption_1,a person is cutting some wood with a saw.,"[['Wood cutting with a saw.', 'Hand feeding material into a lathe.', 'Grinder usage in a tool shop.'], ['Sawing wood.', 'Using lathe on a material.', 'Operating grinder at a workshop.']]"
622,Pegasus_running.wav,caption_1,a large engine is operating as gas is being fed to it.,"[['Engine operating with gas being fed.', 'Motorcycle idling and revving.', 'Train engine running and making sounds.'], ['Vehicle engine functioning.', 'Motorbike changing its sound.', 'Gas-powered machinery in action.']]"
623,filling-ice-cup.wav,caption_1,a person may be eating or pouring a drink quietly.,"[['Pouring substance on an artificial surface.', 'Possibly consuming or transferring a liquid.', 'Fluid being poured from a container.'], ['Steady pouring of gravel and liquid.', 'Emptying water onto a tarpaulin.', 'Pouring water until the container is empty.']]"
624,080920_02_song_under_metal.wav,caption_1,a man sings in a loud room with banging and pounding sounds.,"[['Man singing amidst loud noises.', 'Vocal performance with background banging.', 'Singing in a noisy environment.'], ['Individual singing with clanking sounds.', 'Vocalizing alongside knocking noises.', 'Person singing with background clamor.']]"
625,plastic_car_shetler_flap1.wav,caption_1,a bag being dragged across a concrete floor is dropped then dragged again.,"[['Bag dragged on concrete floor.', 'Moving heavy items in a room.', 'Objects dragged on hard surface.'], ['Dragging and dropping a bag.', 'Shifting of items in a room.', 'Paper and objects on a solid surface.']]"
626,10-Bakken_GamblingMachines_Hall_calm.wav,caption_1,a crowd of people chatter in the background as cashier drawers open and shut.,"[['People conversing with cash register sounds.', 'Background chatter and machinery noises.', 'Human interaction and machine operation.'], ['Indistinct conversations and cash registers.', 'Shuffling noises and machines.', 'Muffled voices alongside machinery.']]"
627,100327_0082_regen_patio.wav,caption_1,it is raining and hitting several different objects.,"[['Rain impacting various surfaces.', 'Water runoff during rainfall.', 'Rain hitting objects in the environment.'], ['Raindrops striking multiple surfaces.', 'Rainwater flowing in the background.', 'Multi-object impact of rainfall.']]"
628,yapping-dog.wav,caption_1,a dog barking at a man walking by.,"[['Dog barking at a passerby.', 'A canine growling at a pedestrian.', 'Pet reacting to a person walking.'], ['Dog vocalizing towards a human.', 'A barking canine at a walker.', 'Dog responding to a nearby individual.']]"
629,morning_birds_march.wav,caption_1,a great deal of birds chirp and coo together.,"[['Various birds vocalizing together.', 'Birds creating sounds in a group.', 'Multiple bird species communicating.'], ['Birds chirping and cooing outdoors.', 'Mixed bird sounds in nature.', 'Songbirds singing and cooing outside.']]"
630,12_footsteps_chitwan.wav,caption_1,a continuous crackling and creasing noise being emitted.,"[['Person walking on leaves with background sounds.', 'Crackling and creasing noises with a cough.', 'Forest ambience with human presence.'], ['Walking on leaves and insects chirping.', 'Crunching leaves accompanied by coughing.', 'Nature sounds with human interruption.']]"
631,seagulls.wav,caption_1,a beach with waves coming in and many seagulls squawking overhead.,"[['Seagulls and waves at the beach.', 'Beach ambience with bird sounds.', 'Ocean and bird sounds near the shore.'], ['Seagulls squawking at the beach.', 'Birds flying and singing near the ocean.', 'Waves and seagulls in a coastal setting.']]"
632,Box_of_sweets.wav,caption_1,a person ruffling through a bag of chips.,"[['Person handling a bag of chips.', 'Small object manipulation in a container.', 'Searching through a container.'], ['Manipulating items in a dry bin.', 'Rummaging through items in a container.', 'Selecting items from a container.']]"
633,fountain_in_the_town_centre.wav,caption_1,a loud and constant splashing and gurgling of water.,"[['Continuous water splashing sounds.', 'Gurgling water noises.', 'Flowing water.'], ['Loud splashing and gurgling.', 'Water flowing forcefully.', 'Intense water movement.']]"
634,OutsideFaucet_mono_bip.wav,caption_1,a stream is running and a few birds are chirping.,"[['Water flowing with birds chirping.', 'Nature sounds near running water.'], ['Water flow and bird sounds in nature.', 'Water and avian sounds in an outdoor setting.']]"
635,140817_Szymbark.wav,caption_1,"a bell is ringing while cars are racing, a band is playing, and people are talking in the background.","[['Multiple sounds and activities in a busy area.', 'Diverse noises and conversations happening.', 'Urban environment ambiance.'], ['Sirens, music, and bells in a bustling scene.', 'Various sounds and people talking.', 'City sounds and human interactions.']]"
636,Paper_ripping.wav,caption_1,a paper is ripped out and ripped in pieces several times.,"[['Paper being torn multiple times.', 'Ripping paper into pieces.', 'Tearing a sheet of paper.'], ['Turning a page and tearing paper.', 'Page turn and paper ripping.', 'Ripping a notebook page.']]"
637,WOOD_CREAK.wav,caption_1,a hard object is pulling and prying on a harder wooden object.,"[['Working with hard objects.', 'Opening a box with a tool.', 'Squeaky construction noises.'], ['Manipulating wooden materials.', 'Tape being removed.', 'Noises while working on a porch.']]"
638,wooden_barndoor.wav,caption_1,"a person opens a gate to walk in, closes gate, and then opens and closes the gate while walking out.","[['Person entering and exiting through a gate.', 'Squeaky door opening and closing multiple times.', 'Lockers being opened and closed.'], ['Individual operating a gate.', 'Repetitive door sounds.', 'Locker usage.']]"
639,17_hn_dripsHeinzField.wav,caption_1,"at a regular volume, water is falling on a thin metal plate.","[['Rain falling on a metal surface.', 'Water drops hitting a thin plate.', 'Precipitation on a roof.'], ['Light rain pattering on a surface.', 'Raindrops contacting an object.', 'Water impacting a rooftop.']]"
640,"ATM-LES-CIST-1,50.wav",caption_1,air moving and a wide variety of birds chirping and singing in close proximity to each other.,"[['Birds chirping with a windy background.', 'Various bird songs and wind sounds.', 'Diverse avian vocalizations amidst air movement.'], ['Birds singing as wind blows gently.', 'Different bird species vocalizing with wind.', 'Variety of bird sounds accompanied by air movement.']]"
641,fs_brokenMixer302-1.wav,caption_1,a synth fades in and buzzes in a large room.,"[['Synth sound and buzzing in a spacious room.', 'Electronic noises increasing in volume.', 'Various music styles and frequencies playing.'], ['Synthesizer sound in a large room.', 'Rising electronic noise and buzzing.', 'Diverse musical groups performing.']]"
642,wind-quiberon01.wav,caption_1,ambient noises of a forest with birds chirping occasionally.,"[['Forest ambience with bird sounds.', 'Soothing nature atmosphere.', 'Quiet environment with wind.'], ['Woodland ambiance with bird chirping.', 'Peaceful forest setting and occasional bird noises.', 'Wind howling in a serene setting.']]"
643,2006-2007-fireworks.wav,caption_1,a gun is being fired in the background.,"[['Background firearm sounds.', 'Fireworks display in a neighborhood.'], ['Gunshot noises.', 'Progressively louder fireworks.']]"
644,fakerainstereo.wav,caption_1,a machine is running and wheels are clicking along a solid surface.,"[['Machine operating on a solid surface.', 'Money counter running.', 'High-speed industrial sewing machine.'], ['Mechanical process on a hard surface.', 'Electric device counting money.', 'Efficient textile machinery in action.']]"
645,glockenspiel_and_steps_climbing_steeple.wav,caption_1,a door opens and closes and someone walks to stairs and begins climbing stairs.,"[['Door opening, closing, and climbing stairs.', 'Entering a building and using the stairs.', 'Door activity followed by stair usage.'], ['A door being opened and closed with stair climbing.', 'Using stairs after entering through a door.', 'Movement through doors and stairs.']]"
646,steam_engine_at_museum.wav,caption_1,a machine in an industrial plant is letting out steam.,"[['Industrial machine releasing steam.', 'Wood being cut by a table saw.', 'A functioning steam engine.'], ['Steam emission in a factory.', 'Woodwork with a table saw.', 'Engine hissing as it works.']]"
647,Concrete_demolition.wav,caption_1,"a piece of construction equipment moving around, sometimes going backwards and beeping.","[['Construction equipment in motion and beeping.', 'Vehicle warning sound during reverse.', 'Worksite machinery movements.'], ['Beeping as equipment moves around.', 'Vehicle backup warning sound.', 'Construction vehicle navigating.']]"
648,torch.wav,caption_1,a click signals an old gas grill bursting into flame.,"[['Gas ignition with a clicking sound.', 'A lighter igniting gas.', 'A click and a flame.'], ['Radio static noise.', 'Tuning a radio with static.', 'A radio being turned on.']]"
649,jf_Victorious_Trees.wav,caption_1,"a dull, hard object is striking another hard object at regular intervals while bells are chiming.","[['Bells chiming with hard object sounds.', 'Car driving on gravel with bell sounds.', 'Bouncing balls and chimes.'], ['Chiming bells with striking sounds.', 'Gravel pathway with a car and bells.', 'Metal balls on a felt table.']]"
650,2009-07-17_1047_Mercado_Bolhao_between_butcher&#39;s_and_beans.wav,caption_1,a crowd of people are speaking to each other while a machine is running in the background.,"[['Crowd conversing with machine background.', 'People talking in a busy area.', 'Group discussion with background noise.'], ['Busy market or restaurant atmosphere.', 'Social interaction in a lively place.', 'Multiple people communicating in a crowded space.']]"
651,"2009-07-23_1730_Serralves,_Fountain_recorded_between_the_fountains.wav",caption_1,a plane takes off during a heavy rainstorm.,"[['Aircraft taking off in heavy rain.', 'Plane departs during a rainstorm.', 'Jet airliner in stormy weather.'], ['Airplane rolling down a runway in rain.', 'Rainwater and jet airliner interaction.', 'Aircraft passing overhead during rainfall.']]"
652,City_Traffic_Ambience_1.wav,caption_1,a car screeches its tires and pulls away during the rainfall.,"[['Car screeching tires and driving during rain.', 'Engine running and car pulling up.', 'Car squealing and peeling out in a garage.'], ['Vehicle noises in rainy weather.', 'Engine sound and car movements.', 'Car sounds in a distant garage.']]"
653,Rain_ambience.wav,caption_1,a thunder storm is slowly moving forward towards us.,"[['Thunderstorm approaching with rainfall.', 'Rain and thunder in the background.', 'Stormy weather ambiance.'], ['Raindrops on pavement and distant thunder.', 'Rain and thunder creating an atmosphere.', 'Storm-related sounds.']]"
654,Paris_Porte_Maillot_Traffic.wav,caption_1,a bus is departing from the terminal station.,"[['Vehicle leaving a station.', 'Car engine sound while driving.', 'Distant engine rumbling.'], ['Transportation in motion.', 'Automobile engine noise.', 'Faint engine noise in the distance.']]"
655,Birds_-_caged.wav,caption_1,a group of birds is making chirp noises to each other.,"[['Birds communicating through chirps.', 'Birds vocalizing with one another.', 'Avian interaction through sound.'], ['Continuous chirping of multiple birds.', 'Loud and persistent bird sounds.', 'Numerous birds creating a chorus.']]"
656,"Bell,_Stereo_Movement.wav",caption_1,a bike bell that is rung a few times randomly.,"[['Bike bell ringing intermittently.', 'Bells being sounded occasionally.', 'Random metallic sounds.'], ['Wind chime moving in the breeze.', 'Melodic chimes in a tree.', 'Natural wind-generated sounds.']]"
657,sweeping_.wav,caption_1,footsteps as someone mops a floor and rings out the cleaning instrument.,"[['Footsteps and mopping sounds.', 'Walking and cleaning noises.', 'Floor maintenance.'], ['Footsteps with metallic and wood banging.', 'Walking and hitting various surfaces.', 'Ambient movement and impact sounds.']]"
658,Chopping_Vegetables.wav,caption_1,a person cutting and chopping vegetables on a cutting board.,"[['Chopping vegetables on a board.', 'Slicing items with a knife.', 'Cutting food on a surface.'], ['Vegetable preparation.', 'Using a knife for cutting.', 'Food being cut.']]"
659,resident_comes_home.wav,caption_1,a person walking on pavement while holding keys and opening a door.,"[['Walking and unlocking a door with keys.', 'Opening a door and placing keys down.', 'Door access with metal keys.'], ['Person walking with jangling keys.', 'Keys jangling, door opened, keys set down.', 'Metallic sounds during door opening.']]"
660,water_spout_2.wav,caption_1,a person scooping up water in a sink with their hand and splashing it around.,"[['Person scooping water in a sink.', 'Cleaning face with water in a sink.', 'Water flow at different speeds.'], ['Hand splashing water in a sink.', 'Face washing activity near a sink.', 'Varying water flow rates.']]"
661,welding2.wav,caption_1,a plane sander is being used by someone in a workshop.,"[['Machinery in a workshop.', 'Woodworking tools in use.', 'Metal grinding and clanging sounds.'], ['Workshop background noises.', 'Electric tools in action.', 'Industrial environment sounds.']]"
662,Turning_on_Shower_1-2.wav,caption_1,a powerful shower is turned on and water starts to collect and drain at the plug hole.,"[['Shower running and water draining.', 'Water flowing in a shower room.', 'Shower and drain in use.'], ['Shower water going down the drain.', 'Water drainage during a shower.', 'Running shower and active drain.']]"
663,Arnie_Impersonation_STE-001.wav,caption_1,a man is speaking and screams at the end.,"[['A man talking and expressing loudly.', 'Human speech followed by intense vocalization.', 'Conversation and sudden outburst.'], ['A man communicates and growls.', 'Speech with a growling conclusion.', 'Speaking and then vocal aggression.']]"
664,heatVent.wav,caption_1,a muffled random noise with light tacking from a distant object.,"[['Air escaping and object tapping.', 'Machine running with a noise in the background.', 'Background noise with air release.'], ['Constant machine sounds and object dropping.', 'Air release and hard object collision.', 'Distant object tapping and machine sound.']]"
665,Big_Roundabout_Traffic.wav,caption_1,a large vehicle passes by followed by many more.,"[['Heavy traffic with vehicles passing by.', 'Cars and trucks driving on a highway.', 'Busy interstate with vehicles.'], ['Large vehicle overtakes other cars.', 'Truck passing cars on a highway.', 'Highway traffic with truck overtaking.']]"
666,"windy_winter_day,_wind_in_trees,_leaves,_metallic_object_rattling.wav",caption_1,a car is driving down a street in the middle of a rain storm.,"[['Rainy weather with traffic sounds.', 'Cars driving during a storm.', 'Heavy rain on a street.'], ['Vehicles in rain on the road.', 'Rainstorm affecting street traffic.', 'Wet condition with cars passing.']]"
667,miau.wav,caption_1,"a cat is meowing and crying at a steady pace, without letup.","[['Continuous cat meowing.', 'Cat vocalizing steadily.', 'Feline sounds without pause.'], ['Repeated cat meows with background tone.', 'Cat making various noises.', 'Feline vocalizations with odd background sound.']]"
668,dog_drinking_Water.wav,caption_1,a canine is in the kitchen lapping up water from a bowl.,"[['Dog drinking water in the kitchen.', 'Canine hydrating in a room.', 'Pet quenching its thirst.'], ['Dog lapping water from a bowl.', 'Canine enjoying refreshment.', 'Pet consuming liquid.']]"
669,people_atmo_3.wav,caption_1,a bunch of people are talking and someone gets in their car to leave and beeps at someone.,"[['People talking and car horn in the background.', 'Group conversation and car horn.', 'Human interaction and vehicle sounds.'], ['People chatting and car departing.', 'Individuals conversing and car leaving.', 'Discussion and car noise.']]"
670,grass_steps_01.wav,caption_1,a person walks over dried leaves to make the crunch sound.,"[['Walking on dried leaves.', 'Crunching leaves and gravel.', 'Footsteps on a leafy path.'], ['Stepping on leaves underfoot.', 'Walking on a path with leaves and twigs.', 'Leaf-covered ground being walked on.']]"
671,WeddingClap.wav,caption_1,a large crowds is applauding loudly and some can be heard cheering.,"[['Crowd applauding and cheering.', 'Audience making noise and clapping.', 'Shouting and clapping in a group.'], ['People expressing excitement through noise.', 'Loud cheering and clapping.', 'Enthusiastic audience reactions.']]"
672,Snowbirds_Airplane.wav,caption_1,a man and two little girls are talking and watching a jet aircraft take off.,"[['Excited people talking during plane takeoff.', 'Man and children observing an aircraft departure.', 'Group chatting while watching a jet.'], ['Conversations amidst flying aircraft.', 'People discussing during plane takeoff.', 'Onlookers chatting during jet departure.']]"
673,Ocean_Waves_Distant_Light_Traffic.wav,caption_1,a car drives by an ambient city noise reverberates.,"[['Car driving amidst city sounds.', 'Vehicles passing on wet streets.', 'Urban ambience with cars.'], ['Slow moving cars on wet roads.', 'Automobiles in city ambience.', 'Wet street with passing cars.']]"
674,traffic_stereo.wav,caption_1,fast moving cars were approaching and leaving an area.,"[['Cars approaching and leaving quickly.', 'Vehicles passing by on a busy road.', 'Driving amidst fast-moving traffic.'], ['Speedy cars in motion.', 'Busy road with passing vehicles.', 'Wet road driving with passing cars.']]"
675,birdsongEvening.wav,caption_1,a bird chirping in the foreground and a hard object striking a hard surface.,"[['Bird sounds with impact noise.', 'Chirping and striking sounds.', 'Birdsong and an abrupt noise.'], ['Birds and a collision sound.', 'Avian noises with a hit.', 'Feathered creatures vocalizing with an impact.']]"
676,alarm_clock_ringing_01.wav,caption_1,a bell is ringing continuously without any break.,"[['Continuous bell ringing.', 'Alarm clock ringing repeatedly.', 'Persistent alarm sound.'], ['Metal alarm clock sounding.', 'Ringing alarm bell.', 'Uninterrupted bell sound.']]"
677,Synthetic_Rain_Noise.wav,caption_1,a clock radio is tuned between the dials.,"[['Tuning a clock radio.', 'Continuous rain sounds.', 'TV static without signal.'], ['Adjusting a radio dial.', 'Unchanging rain stream.', 'Television white noise channel.']]"
678,Traffic_2_Bikes_&amp;_cars.wav,caption_1,a moving car approached and then it stopped.,"[['Car approaching and stopping.', 'Vehicle in motion comes to a halt.', 'Automobile driving and stopping.'], ['Car stopping with birds tweeting.', 'Engine car halting as birds chirp nearby.', 'Vehicle ceasing motion with bird sounds in the background.']]"
679,41_STEAM.wav,caption_1,a power washer is being used to clean various surfaces at different rates.,"[['Power washing surfaces at varying speeds.', 'Cleaning using a power washer.', 'Pressure cleaning.'], ['Steady air stream with two additional bursts.', 'Industrial machine operating.', 'Enclosed room machinery.']]"
680,4CH000M.wav,caption_1,a jet blasting water at dishes in a dishwasher.,"[['Dishwasher cleaning dishes with water jet.', 'A machine running and making a clunk sound.', 'Water sprinkler spraying on the ground.'], ['Dishes being washed with water jet.', 'Continuous machine operation with a clunk.', 'Rotating sprinkler watering the ground.']]"
681,Gate_up.wav,caption_1,"a squeaky door opened, followed by an object rolled into a building and then a door closing.","[['Squeaky door opening and object rolled in.', 'Door opening, object on wheels, door closing.', 'Footsteps approaching.'], ['Metal scraping and background clunking.', 'Squeaky door and rolling object sound.', 'Scraping and clunking noises.']]"
682,Schnelllauferpresse_03.wav,caption_1,a machine with a belt running at full speed.,"[['Machine operating at full speed.', 'Train moving along with a clanging bell.', 'Steady machine sounds and clicks.'], ['High-speed machinery.', 'Train in motion with a bell.', 'Consistent machine noises.']]"
683,"A_dog_groaning,_moaning,_sniffing,_panting_and_grunting.wav",caption_1,a dog is forcefully chewing on a bone.,"[['Animal chewing on a bone.', 'Pig snorting while eating.', 'Animal making noises while interacting with a surface.'], ['Dog munching on a bone.', 'Pig eating from a trough.', 'Animal grunting and digging at a surface.']]"
684,Open_and_Close_DVD_Cases.wav,caption_1,a dog is crunching and chewing on a large hard bone.,"[['Dog chewing on a bone.', 'Person handling a CD case.', 'Hard objects being moved.'], ['Pet enjoying a large bone.', 'CD case being opened and closed.', 'Dropping and moving hard items.']]"
685,Waiting_at_a_Montreal_Subway_Station.wav,caption_1,a vehicle passes and then the wind really whips it up.,"[['Vehicle passing with wind gusts.', 'Cars and wind at a race track.', 'Automobiles and wind outdoors.'], ['Passing vehicle followed by strong wind.', 'Racing cars accompanied by gusty winds.', 'Driving cars amidst windy conditions.']]"
686,"a_gentle_breeze,_wind_4.wav",caption_1,in a quiet environment the wind is blowing.,"[['Wind blowing in a calm setting.', 'Breeze in a peaceful surrounding.', 'Gentle wind in a tranquil area.'], ['Wind blowing near the sea.', 'Breeze by the ocean.', 'Gust near the waterfront.']]"
687,WalkingWinteronIceandSnowJanuary2013.wav,caption_1,a person is stepping slowly atop the hard ice.,"[['Person walking on a rough surface.', 'Steps taken on an uneven terrain.', 'Walking on a challenging path.'], ['Walking on ice or loose rocks.', 'Taking steps on hard ice or rocky ground.', 'Uneven surface walking.']]"
688,Clatter_of_cargo_train_wheels.wav,caption_1,a slow moving train clicks past a single gap in the rails.,"[['Slow train passing a gap in the rails.', 'Train moving with thumping sounds.', 'Engine whirring and clacking noises.'], ['Railway vehicle passing a gap.', 'Thumping train cars on tracks.', 'Engine and clacking sounds.']]"
689,pc_keyboard.wav,caption_1,a brush is getting utilized quickly up front.,"[['Lawn mower engine revving up.', 'Brush being used quickly.', 'Engine struggles to start.'], ['Lawn mower attempts to start.', 'Quick brush usage.', 'Small engine fails to start.']]"
690,rain_window.wav,caption_1,in the foreground is a loud grinding noise.,"[['Loud grinding noise.', 'Old office machine rattling.', 'Popcorn popping in the microwave.'], ['Foreground grinding sound.', 'Rattling copy machine in office.', 'Microwave popcorn preparation.']]"
691,eating_cabbage.wav,caption_1,a person or animal chewing on a food that is crunchy.,"[['Chewing on crunchy food.', 'Eating a crispy snack.', 'Enjoying a crunchy meal.'], ['Biting and chewing crunchy food.', 'Crunching on a crispy snack.', 'Consuming a crunchy treat.']]"
